,sample_date,tank,wattage,avg_daily_temp
740,2018-06-03,11,300,22.68777778
741,2018-06-04,11,300,23.33388889
742,2018-06-05,11,300,21.97673611
743,2018-06-06,11,300,22.18263889
744,2018-06-07,11,300,21.11583333
745,2018-06-08,11,300,19.57236111
746,2018-06-09,11,300,21.70423611
747,2018-06-10,11,300,22.80083333
748,2018-06-11,11,300,23.37243056
749,2018-06-12,11,300,21.79513889
750,2018-06-13,11,300,21.1275
751,2018-06-14,11,300,23.11944444
752,2018-06-15,11,300,24.41715278
753,2018-06-16,11,300,24.5875
754,2018-06-17,11,300,26.03097222
755,2018-06-18,11,300,28.12465278
756,2018-06-19,11,300,28.91958333
757,2018-06-20,11,300,29.30625
758,2018-06-21,11,300,27.21631944
759,2018-06-22,11,300,25.06840278
760,2018-06-23,11,300,25.94013889
761,2018-06-24,11,300,25.02270833
762,2018-06-25,11,300,24.24611111
763,2018-06-26,11,300,25.52819444
764,2018-06-27,11,300,25.95076389
765,2018-06-28,11,300,23.93159722
766,2018-06-29,11,300,22.69694444
767,2018-06-30,11,300,22.06388889
768,2018-07-01,11,300,24.400625
769,2018-07-02,11,300,23.46916667
770,2018-07-03,11,300,25.39486111
771,2018-07-04,11,300,26.33805556
772,2018-07-05,11,300,27.49784722
773,2018-07-06,11,300,26.36569444
774,2018-07-07,11,300,25.793125
775,2018-07-08,11,300,25.695625
776,2018-07-09,11,300,24.815625
777,2018-07-10,11,300,24.25840278
778,2018-07-11,11,300,25.96013889
779,2018-07-12,11,300,23.975
780,2018-05-25,12,200,24.69459016
781,2018-05-26,12,200,22.09333333
782,2018-05-27,12,200,23.43034722
783,2018-05-28,12,200,24.62708333
784,2018-05-29,12,200,22.00902778
785,2018-05-30,12,200,20.94847222
786,2018-05-31,12,200,21.84736111
787,2018-06-01,12,200,20.21152778
788,2018-06-02,12,200,21.67131944
789,2018-06-03,12,200,21.67111111
790,2018-06-04,12,200,22.29625
791,2018-06-05,12,200,20.885
792,2018-06-06,12,200,21.23451389
793,2018-06-07,12,200,20.29909722
794,2018-06-08,12,200,18.74506944
795,2018-06-09,12,200,20.65347222
796,2018-06-10,12,200,21.61833333
797,2018-06-11,12,200,22.19916667
798,2018-06-12,12,200,20.68909722
799,2018-06-13,12,200,20.07118056
800,2018-06-14,12,200,22.05416667
801,2018-06-15,12,200,23.35013889
802,2018-06-16,12,200,23.42097222
803,2018-06-17,12,200,24.82326389
804,2018-06-18,12,200,26.80645833
805,2018-06-19,12,200,27.809375
806,2018-06-20,12,200,28.15465278
807,2018-06-21,12,200,26.22069444
808,2018-06-22,12,200,24.06375
809,2018-06-23,12,200,24.85756944
810,2018-06-24,12,200,23.82027778
811,2018-06-25,12,200,23.10458333
812,2018-06-26,12,200,24.29298611
813,2018-06-27,12,200,24.73125
814,2018-06-28,12,200,22.99194444
815,2018-06-29,12,200,21.72736111
816,2018-06-30,12,200,21.140625
817,2018-07-01,12,200,23.43604167
818,2018-07-02,12,200,22.35402778
819,2018-07-03,12,200,24.07381944
820,2018-07-04,12,200,25.02590278
821,2018-07-05,12,200,26.46340278
822,2018-07-06,12,200,25.44090278
823,2018-07-07,12,200,24.94833333
824,2018-07-08,12,200,24.61402778
825,2018-07-09,12,200,23.73458333
826,2018-07-10,12,200,23.211875
827,2018-07-11,12,200,24.79277778
828,2018-07-12,12,200,22.89867647
829,2018-05-25,13,300,24.49166667
830,2018-05-26,13,300,22.084375
831,2018-05-27,13,300,23.574375
832,2018-05-28,13,300,24.77069444
833,2018-05-29,13,300,21.11763889
834,2018-05-30,13,300,20.84236111
835,2018-05-31,13,300,22.05319444
836,2018-06-01,13,300,20.51736111
837,2018-06-02,13,300,21.84847222
838,2018-06-03,13,300,21.981875
839,2018-06-04,13,300,22.66118056
840,2018-06-05,13,300,21.34215278
841,2018-06-06,13,300,21.45708333
842,2018-06-07,13,300,20.53888889
843,2018-06-08,13,300,19.05951389
844,2018-06-09,13,300,20.85826389
845,2018-06-10,13,300,21.91736111
846,2018-06-11,13,300,22.47180556
847,2018-06-12,13,300,21.00895833
848,2018-06-13,13,300,20.48347222
849,2018-06-14,13,300,22.39708333
850,2018-06-15,13,300,23.60520833
851,2018-06-16,13,300,23.71298611
852,2018-06-17,13,300,25.06993056
853,2018-06-18,13,300,27.09618056
854,2018-06-19,13,300,28.18076389
855,2018-06-20,13,300,28.57597222
856,2018-06-21,13,300,26.87805556
857,2018-06-22,13,300,24.79805556
858,2018-06-23,13,300,25.25965278
859,2018-06-24,13,300,24.24277778
860,2018-06-25,13,300,23.37395833
861,2018-06-26,13,300,24.60375
862,2018-06-27,13,300,24.97430556
863,2018-06-28,13,300,23.08243056
864,2018-06-29,13,300,21.97756944
865,2018-06-30,13,300,21.51819444
866,2018-07-01,13,300,23.68284722
867,2018-07-02,13,300,22.55222222
868,2018-07-03,13,300,24.48541667
869,2018-07-04,13,300,25.39215278
870,2018-07-05,13,300,26.61375
871,2018-07-06,13,300,25.62951389
872,2018-07-07,13,300,25.10916667
873,2018-07-08,13,300,24.83145833
874,2018-07-09,13,300,24.00979167
875,2018-07-10,13,300,23.61847222
876,2018-07-11,13,300,25.23972222
877,2018-07-12,13,300,25.84013889
878,2018-07-13,13,300,24.84409722
879,2018-07-14,13,300,23.55333333
880,2018-07-15,13,300,25.61298611
881,2018-07-16,13,300,26.29
882,2018-07-17,13,300,27.75215278
883,2018-07-18,13,300,27.4225
884,2018-07-19,13,300,25.21263889
885,2018-07-20,13,300,24.93652778
886,2018-07-21,13,300,25.07951389
887,2018-07-22,13,300,26.45034722
888,2018-07-23,13,300,28.04597222
889,2018-07-24,13,300,28.58284722
890,2018-07-25,13,300,28.96951389
891,2018-07-26,13,300,28.28291667
892,2018-07-27,13,300,28.60729167
893,2018-07-28,13,300,28.23819444
894,2018-07-29,13,300,28.63590278
895,2018-07-30,13,300,29.46083333
896,2018-07-31,13,300,28.7375
897,2018-08-01,13,300,26.54722222
898,2018-08-02,13,300,25.76888889
899,2018-08-03,13,300,25.42083333
900,2018-08-04,13,300,25.86652778
901,2018-08-05,13,300,27.12291667
902,2018-05-25,14,0,23.667
903,2018-05-26,14,0,20.42888889
904,2018-05-27,14,0,21.19361111
905,2018-05-28,14,0,22.165625
906,2018-05-29,14,0,20.14888889
907,2018-05-30,14,0,19.04486111
908,2018-05-31,14,0,19.59041667
909,2018-06-01,14,0,17.96784722
910,2018-06-02,14,0,19.08354167
911,2018-06-03,14,0,19.11277778
912,2018-06-04,14,0,19.91979167
913,2018-06-05,14,0,18.71395833
914,2018-06-06,14,0,18.92263889
915,2018-06-07,14,0,18.33041667
916,2018-06-08,14,0,16.61611111
917,2018-06-09,14,0,18.1475
918,2018-06-10,14,0,19.33111111
919,2018-06-11,14,0,19.94333333
920,2018-06-12,14,0,18.34861111
921,2018-06-13,14,0,17.48638889
922,2018-06-14,14,0,19.58958333
923,2018-06-15,14,0,21.05305556
924,2018-06-16,14,0,21.33201389
925,2018-06-17,14,0,22.34451389
926,2018-06-18,14,0,24.07625
927,2018-06-19,14,0,25.19625
928,2018-06-20,14,0,25.64395833
929,2018-06-21,14,0,24.281875
930,2018-06-22,14,0,22.24423611
931,2018-06-23,14,0,22.56291667
932,2018-06-24,14,0,21.59409722
933,2018-06-25,14,0,20.76125
934,2018-06-26,14,0,21.969375
935,2018-06-27,14,0,22.2375
936,2018-06-28,14,0,20.91993056
937,2018-06-29,14,0,19.45777778
938,2018-06-30,14,0,18.87159722
939,2018-07-01,14,0,20.81402778
940,2018-07-02,14,0,20.14194444
941,2018-07-03,14,0,21.42381944
942,2018-07-04,14,0,22.36333333
943,2018-07-05,14,0,23.95555556
944,2018-07-06,14,0,23.17409722
945,2018-07-07,14,0,22.50555556
946,2018-07-08,14,0,22.13354167
947,2018-07-09,14,0,21.21208333
948,2018-07-10,14,0,20.55173611
949,2018-07-11,14,0,22.15597222
950,2018-07-12,14,0,23.46694444
951,2018-07-13,14,0,22.79291667
952,2018-07-14,14,0,21.99180556
953,2018-07-15,14,0,23.30909722
954,2018-07-16,14,0,23.9175
955,2018-07-17,14,0,24.89423611
956,2018-07-18,14,0,25.03027778
957,2018-07-19,14,0,22.79236111
958,2018-07-20,14,0,22.54895833
959,2018-07-21,14,0,22.13868056
960,2018-07-22,14,0,23.01673611
961,2018-07-23,14,0,24.448125
962,2018-07-24,14,0,25.03430556
963,2018-07-25,14,0,25.53763889
964,2018-07-26,14,0,25.43277778
965,2018-07-27,14,0,25.49083333
966,2018-07-28,14,0,25.27215278
967,2018-07-29,14,0,25.41118056
968,2018-07-30,14,0,26.11784722
969,2018-07-31,14,0,25.80222222
970,2018-08-01,14,0,23.78027778
971,2018-08-02,14,0,22.96694444
972,2018-08-03,14,0,22.86868056
973,2018-08-04,14,0,22.82861111
974,2018-08-05,14,0,23.76340278
975,2018-05-25,15,200,24.22266667
976,2018-05-26,15,200,21.71993056
977,2018-05-27,15,200,22.93541667
978,2018-05-28,15,200,24.09569444
979,2018-05-29,15,200,21.06729167
980,2018-05-30,15,200,20.43680556
981,2018-05-31,15,200,21.35708333
982,2018-06-01,15,200,19.866875
983,2018-06-02,15,200,21.04041667
984,2018-06-03,15,200,21.16576389
985,2018-06-04,15,200,21.86520833
986,2018-06-05,15,200,20.66270833
987,2018-06-06,15,200,20.68527778
988,2018-06-07,15,200,19.91166667
989,2018-06-08,15,200,18.37006944
990,2018-06-09,15,200,20.15902778
991,2018-06-10,15,200,21.39618056
992,2018-06-11,15,200,21.89034722
993,2018-06-12,15,200,20.36472222
994,2018-06-13,15,200,19.45291667
995,2018-06-14,15,200,21.47909722
996,2018-06-15,15,200,22.84902778
997,2018-06-16,15,200,22.96527778
998,2018-06-17,15,200,24.22638889
999,2018-06-18,15,200,26.23520833
1000,2018-06-19,15,200,27.43013889
1001,2018-06-20,15,200,27.76395833
1002,2018-06-21,15,200,26.16555556
1003,2018-06-22,15,200,24.07125
1004,2018-06-23,15,200,24.52847222
1005,2018-06-24,15,200,23.598125
1006,2018-06-25,15,200,22.69923611
1007,2018-06-26,15,200,23.946875
1008,2018-06-27,15,200,24.24173611
1009,2018-06-28,15,200,22.53381944
1010,2018-06-29,15,200,21.22680556
1011,2018-06-30,15,200,20.67805556
1012,2018-07-01,15,200,22.77340278
1013,2018-07-02,15,200,21.92006944
1014,2018-07-03,15,200,23.68291667
1015,2018-07-04,15,200,24.585
1016,2018-07-05,15,200,25.91715278
1017,2018-07-06,15,200,25.01493056
1018,2018-07-07,15,200,24.40791667
1019,2018-07-08,15,200,24.10583333
1020,2018-07-09,15,200,23.18666667
1021,2018-07-10,15,200,22.67590278
1022,2018-07-11,15,200,24.33069444
1023,2018-07-12,15,200,25.20583333
1024,2018-07-13,15,200,24.36375
1025,2018-07-14,15,200,23.27027778
1026,2018-07-15,15,200,25.07645833
1027,2018-07-16,15,200,25.70861111
1028,2018-07-17,15,200,26.93451389
1029,2018-07-18,15,200,26.73986111
1030,2018-07-19,15,200,24.49222222
1031,2018-07-20,15,200,24.22965278
1032,2018-07-21,15,200,24.12444444
1033,2018-07-22,15,200,25.26986111
1034,2018-07-23,15,200,26.81256944
1035,2018-07-24,15,200,27.46791667
1036,2018-07-25,15,200,27.89604167
1037,2018-07-26,15,200,27.475625
1038,2018-07-27,15,200,27.72861111
1039,2018-07-28,15,200,27.43979167
1040,2018-07-29,15,200,27.76854167
1041,2018-07-30,15,200,28.61826389
1042,2018-07-31,15,200,28.06034722
1043,2018-08-01,15,200,25.78805556
1044,2018-08-02,15,200,24.94784722
1045,2018-08-03,15,200,24.72270833
1046,2018-08-04,15,200,25.01375
1047,2018-08-05,15,200,26.17423611
1048,2018-05-25,16,100,23.79466667
1049,2018-05-26,16,100,21.06604167
1050,2018-05-27,16,100,21.90194444
1051,2018-05-28,16,100,22.98006944
1052,2018-05-29,16,100,20.49583333
1053,2018-05-30,16,100,19.63131944
1054,2018-05-31,16,100,20.43173611
1055,2018-06-01,16,100,18.93020833
1056,2018-06-02,16,100,20.09125
1057,2018-06-03,16,100,20.23270833
1058,2018-06-04,16,100,20.86923611
1059,2018-06-05,16,100,19.76159722
1060,2018-06-06,16,100,19.87284722
1061,2018-06-07,16,100,19.19583333
1062,2018-06-08,16,100,17.58423611
1063,2018-06-09,16,100,19.14506944
1064,2018-06-10,16,100,20.37722222
1065,2018-06-11,16,100,20.96895833
1066,2018-06-12,16,100,19.47243056
1067,2018-06-13,16,100,18.62659722
1068,2018-06-14,16,100,20.66541667
1069,2018-06-15,16,100,22.10395833
1070,2018-06-16,16,100,22.36430556
1071,2018-06-17,16,100,23.44159722
1072,2018-06-18,16,100,25.27375
1073,2018-06-19,16,100,26.46736111
1074,2018-06-20,16,100,26.86569444
1075,2018-06-21,16,100,25.41666667
1076,2018-06-22,16,100,23.33229167
1077,2018-06-23,16,100,23.63173611
1078,2018-06-24,16,100,22.71659722
1079,2018-06-25,16,100,21.76680556
1080,2018-06-26,16,100,23.00638889
1081,2018-06-27,16,100,23.31222222
1082,2018-06-28,16,100,21.80125
1083,2018-06-29,16,100,20.40597222
1084,2018-06-30,16,100,19.79805556
1085,2018-07-01,16,100,21.843125
1086,2018-07-02,16,100,21.05076389
1087,2018-07-03,16,100,22.53013889
1088,2018-07-04,16,100,23.49527778
1089,2018-07-05,16,100,24.98555556
1090,2018-07-06,16,100,24.22388889
1091,2018-07-07,16,100,23.55597222
1092,2018-07-08,16,100,23.12326389
1093,2018-07-09,16,100,22.25652778
1094,2018-07-10,16,100,21.67326389
1095,2018-07-11,16,100,23.16069444
1096,2018-07-12,16,100,24.20513889
1097,2018-07-13,16,100,23.38277778
1098,2018-07-14,16,100,22.38840278
1099,2018-07-15,16,100,23.91173611
1100,2018-07-16,16,100,24.57944444
1101,2018-07-17,16,100,25.67805556
1102,2018-07-18,16,100,25.85756944
1103,2018-07-19,16,100,23.64243056
1104,2018-07-20,16,100,23.20430556
1105,2018-07-21,16,100,22.84125
1106,2018-07-22,16,100,23.86277778
1107,2018-07-23,16,100,25.41222222
1108,2018-07-24,16,100,26.06784722
1109,2018-07-25,16,100,26.55034722
1110,2018-07-26,16,100,26.27048611
1111,2018-07-27,16,100,26.36118056
1112,2018-07-28,16,100,26.13256944
1113,2018-07-29,16,100,26.33798611
1114,2018-07-30,16,100,27.09895833
1115,2018-07-31,16,100,26.72680556
1116,2018-08-01,16,100,24.72409722
1117,2018-08-02,16,100,23.86993056
1118,2018-08-03,16,100,23.66798611
1119,2018-08-04,16,100,23.74701389
1120,2018-08-05,16,100,24.82611111
1121,2018-05-25,17,0,23.83433333
1122,2018-05-26,17,0,20.90451389
1123,2018-05-27,17,0,21.50472222
1124,2018-05-28,17,0,22.51979167
1125,2018-05-29,17,0,20.56215278
1126,2018-05-30,17,0,19.41520833
1127,2018-05-31,17,0,19.95798611
1128,2018-06-01,17,0,18.4825
1129,2018-06-02,17,0,19.35305556
1130,2018-06-03,17,0,19.43993056
1131,2018-06-04,17,0,20.17777778
1132,2018-06-05,17,0,19.145
1133,2018-06-06,17,0,19.18583333
1134,2018-06-07,17,0,18.62555556
1135,2018-06-08,17,0,16.89708333
1136,2018-06-09,17,0,18.41236111
1137,2018-06-10,17,0,19.83722222
1138,2018-06-11,17,0,20.39784722
1139,2018-06-12,17,0,18.88381944
1140,2018-06-13,17,0,17.88298611
1141,2018-06-14,17,0,19.86701389
1142,2018-06-15,17,0,21.50381944
1143,2018-06-16,17,0,21.86270833
1144,2018-06-17,17,0,22.56708333
1145,2018-06-18,17,0,24.23381944
1146,2018-06-19,17,0,25.70569444
1147,2018-06-20,17,0,26.14291667
1148,2018-06-21,17,0,24.82916667
1149,2018-06-22,17,0,22.70347222
1150,2018-06-23,17,0,22.95409722
1151,2018-06-24,17,0,22.1475
1152,2018-06-25,17,0,21.35895833
1153,2018-06-26,17,0,22.59826389
1154,2018-06-27,17,0,22.74569444
1155,2018-06-28,17,0,21.34006944
1156,2018-06-29,17,0,19.83895833
1157,2018-06-30,17,0,19.13986111
1158,2018-07-01,17,0,21.03138889
1159,2018-07-02,17,0,20.57729167
1160,2018-07-03,17,0,21.96076389
1161,2018-07-04,17,0,22.85333333
1162,2018-07-05,17,0,24.38569444
1163,2018-07-06,17,0,23.69923611
1164,2018-07-07,17,0,23.05222222
1165,2018-07-08,17,0,22.69340278
1166,2018-07-09,17,0,21.66284722
1167,2018-07-10,17,0,20.97826389
1168,2018-07-11,17,0,22.48409722
1169,2018-07-12,17,0,23.72131944
1170,2018-07-13,17,0,23.05166667
1171,2018-07-14,17,0,22.30034722
1172,2018-07-15,17,0,23.66319444
1173,2018-07-16,17,0,24.31041667
1174,2018-07-17,17,0,25.22791667
1175,2018-07-18,17,0,25.39583333
1176,2018-07-19,17,0,23.24361111
1177,2018-07-20,17,0,22.951875
1178,2018-07-21,17,0,22.60729167
1179,2018-07-22,17,0,23.42180556
1180,2018-07-23,17,0,24.85375
1181,2018-07-24,17,0,25.48694444
1182,2018-07-25,17,0,25.92298611
1183,2018-07-26,17,0,25.89944444
1184,2018-07-27,17,0,25.95048611
1185,2018-07-28,17,0,25.73819444
1186,2018-07-29,17,0,25.880625
1187,2018-07-30,17,0,26.56555556
1188,2018-07-31,17,0,26.21576389
1189,2018-08-01,17,0,24.15763889
1190,2018-08-02,17,0,23.31645833
1191,2018-08-03,17,0,23.23520833
1192,2018-08-04,17,0,23.38423611
1193,2018-08-05,17,0,24.31416667
1194,2018-05-25,18,100,23.91983333
1195,2018-05-26,18,100,21.10381944
1196,2018-05-27,18,100,21.92
1197,2018-05-28,18,100,22.961875
1198,2018-05-29,18,100,20.32840278
1199,2018-05-30,18,100,19.53458333
1200,2018-05-31,18,100,20.38576389
1201,2018-06-01,18,100,18.93590278
1202,2018-06-02,18,100,20.20041667
1203,2018-06-03,18,100,20.29875
1204,2018-06-04,18,100,20.81104167
1205,2018-06-05,18,100,19.74256944
1206,2018-06-06,18,100,19.96034722
1207,2018-06-07,18,100,19.2575
1208,2018-06-08,18,100,17.64402778
1209,2018-06-09,18,100,19.08430556
1210,2018-06-10,18,100,20.22861111
1211,2018-06-11,18,100,20.95881944
1212,2018-06-12,18,100,19.46833333
1213,2018-06-13,18,100,18.75
1214,2018-06-14,18,100,20.77631944
1215,2018-06-15,18,100,22.15319444
1216,2018-06-16,18,100,22.35631944
1217,2018-06-17,18,100,21.58097222
1218,2018-06-18,18,100,23.93722222
1219,2018-06-19,18,100,25.97493056
1220,2018-06-20,18,100,26.64680556
1221,2018-06-21,18,100,25.28104167
1222,2018-06-22,18,100,23.25986111
1223,2018-06-23,18,100,23.52701389
1224,2018-06-24,18,100,22.53215278
1225,2018-06-25,18,100,21.64923611
1226,2018-06-26,18,100,22.84291667
1227,2018-06-27,18,100,23.25055556
1228,2018-06-28,18,100,21.79597222
1229,2018-06-29,18,100,20.42368056
1230,2018-06-30,18,100,19.81722222
1231,2018-07-01,18,100,21.83819444
1232,2018-07-02,18,100,20.86361111
1233,2018-07-03,18,100,22.26222222
1234,2018-07-04,18,100,23.25305556
1235,2018-07-05,18,100,24.77243056
1236,2018-07-06,18,100,24.12847222
1237,2018-07-07,18,100,23.50416667
1238,2018-07-08,18,100,23.00791667
1239,2018-07-09,18,100,22.229375
1240,2018-07-10,18,100,21.65194444
1241,2018-07-11,18,100,22.99534722
1242,2018-07-12,18,100,24.09222222
1243,2018-07-13,18,100,23.28541667
1244,2018-07-14,18,100,22.33756944
1245,2018-07-15,18,100,23.96194444
1246,2018-07-16,18,100,24.61291667
1247,2018-07-17,18,100,25.72840278
1248,2018-07-18,18,100,25.83180556
1249,2018-07-19,18,100,23.58263889
1250,2018-07-20,18,100,23.24930556
1251,2018-07-21,18,100,22.98388889
1252,2018-07-22,18,100,24.01868056
1253,2018-07-23,18,100,25.59
1254,2018-07-24,18,100,26.23784722
1255,2018-07-25,18,100,26.65763889
1256,2018-07-26,18,100,26.44652778
1257,2018-07-27,18,100,26.62215278
1258,2018-07-28,18,100,26.36895833
1259,2018-07-29,18,100,26.60465278
1260,2018-07-30,18,100,27.44541667
1261,2018-07-31,18,100,26.95958333
1262,2018-08-01,18,100,24.74819444
1263,2018-08-02,18,100,23.91423611
1264,2018-08-03,18,100,23.75888889
1265,2018-08-04,18,100,23.89888889
1266,2018-08-05,18,100,24.98611111
1267,2018-05-25,19,300,24.24833333
1268,2018-05-26,19,300,22.10715278
1269,2018-05-27,19,300,23.50229167
1270,2018-05-28,19,300,24.72902778
1271,2018-05-29,19,300,20.98597222
1272,2018-05-30,19,300,20.68243056
1273,2018-05-31,19,300,22.02583333
1274,2018-06-01,19,300,20.63951389
1275,2018-06-02,19,300,22.06201389
1276,2018-06-03,19,300,22.14375
1277,2018-06-04,19,300,22.6675
1278,2018-06-05,19,300,21.43083333
1279,2018-06-06,19,300,21.60347222
1280,2018-06-07,19,300,20.69506944
1281,2018-06-08,19,300,19.29381944
1282,2018-06-09,19,300,20.98083333
1283,2018-06-10,19,300,21.98763889
1284,2018-06-11,19,300,22.61652778
1285,2018-06-12,19,300,21.12347222
1286,2018-06-13,19,300,20.47229167
1287,2018-06-14,19,300,22.38243056
1288,2018-06-15,19,300,23.63194444
1289,2018-06-16,19,300,23.79284722
1290,2018-06-17,19,300,24.94847222
1291,2018-06-18,19,300,26.87902778
1292,2018-06-19,19,300,28.08104167
1293,2018-06-20,19,300,28.48430556
1294,2018-06-21,19,300,26.79659722
1295,2018-06-22,19,300,24.77361111
1296,2018-06-23,19,300,25.24402778
1297,2018-06-24,19,300,24.22555556
1298,2018-06-25,19,300,23.44902778
1299,2018-06-26,19,300,24.59777778
1300,2018-06-27,19,300,24.96986111
1301,2018-06-28,19,300,23.21354167
1302,2018-06-29,19,300,22.124375
1303,2018-06-30,19,300,21.5975
1304,2018-07-01,19,300,23.73527778
1305,2018-07-02,19,300,22.60388889
1306,2018-07-03,19,300,24.364375
1307,2018-07-04,19,300,25.21097222
1308,2018-07-05,19,300,26.54277778
1309,2018-07-06,19,300,25.61576389
1310,2018-07-07,19,300,25.15145833
1311,2018-07-08,19,300,24.74986111
1312,2018-07-09,19,300,24.03013889
1313,2018-07-10,19,300,23.62381944
1314,2018-07-11,19,300,24.95111111
1315,2018-07-12,19,300,25.62194444
1316,2018-07-13,19,300,24.66298611
1317,2018-07-14,19,300,23.42472222
1318,2018-07-15,19,300,25.509375
1319,2018-07-16,19,300,26.17395833
1320,2018-07-17,19,300,27.59493056
1321,2018-07-18,19,300,27.41611111
1322,2018-07-19,19,300,25.27055556
1323,2018-07-20,19,300,24.98284722
1324,2018-07-21,19,300,25.02736111
1325,2018-07-22,19,300,26.28666667
1326,2018-07-23,19,300,27.88916667
1327,2018-07-24,19,300,28.48520833
1328,2018-07-25,19,300,28.79319444
1329,2018-07-26,19,300,28.22395833
1330,2018-07-27,19,300,28.61951389
1331,2018-07-28,19,300,28.340625
1332,2018-07-29,19,300,28.75659722
1333,2018-07-30,19,300,29.62430556
1334,2018-07-31,19,300,28.88722222
1335,2018-08-01,19,300,26.62854167
1336,2018-08-02,19,300,25.90180556
1337,2018-08-03,19,300,25.539375
1338,2018-08-04,19,300,26.14763889
1339,2018-08-05,19,300,27.31944444
1340,2018-05-25,20,200,24.21583333
1341,2018-05-26,20,200,21.59638889
1342,2018-05-27,20,200,22.74534722
1343,2018-05-28,20,200,23.82604167
1344,2018-05-29,20,200,20.63256944
1345,2018-05-30,20,200,20.12611111
1346,2018-05-31,20,200,21.19652778
1347,2018-06-01,20,200,19.70291667
1348,2018-06-02,20,200,21.25166667
1349,2018-06-03,20,200,21.215
1350,2018-06-04,20,200,21.79340278
1351,2018-06-05,20,200,20.52125
1352,2018-06-06,20,200,20.85833333
1353,2018-06-07,20,200,19.99298611
1354,2018-06-08,20,200,18.48756944
1355,2018-06-09,20,200,20.13131944
1356,2018-06-10,20,200,21.02673611
1357,2018-06-11,20,200,21.74590278
1358,2018-06-12,20,200,20.24833333
1359,2018-06-13,20,200,19.67659722
1360,2018-06-14,20,200,21.70263889
1361,2018-06-15,20,200,22.98972222
1362,2018-06-16,20,200,22.98298611
1363,2018-06-17,20,200,22.76618056
1364,2018-06-18,20,200,25.31402778
1365,2018-06-19,20,200,26.99083333
1366,2018-06-20,20,200,27.54
1367,2018-06-21,20,200,25.966875
1368,2018-06-22,20,200,23.95277778
1369,2018-06-23,20,200,24.46625
1370,2018-06-24,20,200,23.25298611
1371,2018-06-25,20,200,22.55791667
1372,2018-06-26,20,200,23.641875
1373,2018-06-27,20,200,24.050625
1374,2018-06-28,20,200,22.49194444
1375,2018-06-29,20,200,21.27368056
1376,2018-06-30,20,200,20.75652778
1377,2018-07-01,20,200,22.97909722
1378,2018-07-02,20,200,21.85423611
1379,2018-07-03,20,200,23.41743056
1380,2018-07-04,20,200,24.26333333
1381,2018-07-05,20,200,25.79201389
1382,2018-07-06,20,200,24.95333333
1383,2018-07-07,20,200,24.40159722
1384,2018-07-08,20,200,23.955625
1385,2018-07-09,20,200,23.20138889
1386,2018-07-10,20,200,22.69729167
1387,2018-07-11,20,200,24.14513889
1388,2018-07-12,20,200,25.05833333
1389,2018-07-13,20,200,24.21145833
1390,2018-07-14,20,200,23.12083333
1391,2018-07-15,20,200,25.03229167
1392,2018-07-16,20,200,25.65868056
1393,2018-07-17,20,200,26.86777778
1394,2018-07-18,20,200,26.78583333
1395,2018-07-19,20,200,24.49444444
1396,2018-07-20,20,200,24.30416667
1397,2018-07-21,20,200,24.21784722
1398,2018-07-22,20,200,25.41895833
1399,2018-07-23,20,200,27.01520833
1400,2018-07-24,20,200,27.58159722
1401,2018-07-25,20,200,27.90888889
1402,2018-07-26,20,200,27.51006944
1403,2018-07-27,20,200,27.79951389
1404,2018-07-28,20,200,27.53798611
1405,2018-07-29,20,200,27.88451389
1406,2018-07-30,20,200,28.74340278
1407,2018-07-31,20,200,28.04284722
1408,2018-08-01,20,200,25.68986111
1409,2018-08-02,20,200,24.99034722
1410,2018-08-03,20,200,24.76381944
1411,2018-08-04,20,200,25.30895833
1412,2018-08-05,20,200,26.44659722
1413,2018-05-25,21,100,24.70116667
1414,2018-05-26,21,100,21.84236111
1415,2018-05-27,21,100,22.760625
1416,2018-05-28,21,100,23.96347222
1417,2018-05-29,21,100,21.31340278
1418,2018-05-30,21,100,19.64083333
1419,2018-05-31,21,100,21.00708333
1420,2018-06-01,21,100,19.58715278
1421,2018-06-02,21,100,20.74701389
1422,2018-06-03,21,100,20.77416667
1423,2018-06-04,21,100,21.50472222
1424,2018-06-05,21,100,20.285625
1425,2018-06-06,21,100,20.336875
1426,2018-06-07,21,100,19.54645833
1427,2018-06-08,21,100,17.87402778
1428,2018-06-09,21,100,19.59638889
1429,2018-06-10,21,100,20.80388889
1430,2018-06-11,21,100,21.47666667
1431,2018-06-12,21,100,19.83819444
1432,2018-06-13,21,100,19.09736111
1433,2018-06-14,21,100,21.29486111
1434,2018-06-15,21,100,22.72909722
1435,2018-06-16,21,100,22.69069444
1436,2018-06-17,21,100,23.84229167
1437,2018-06-18,21,100,25.78625
1438,2018-06-19,21,100,26.88131944
1439,2018-06-20,21,100,27.29958333
1440,2018-06-21,21,100,25.65736111
1441,2018-06-22,21,100,23.495
1442,2018-06-23,21,100,23.98305556
1443,2018-06-24,21,100,22.91041667
1444,2018-06-25,21,100,22.10791667
1445,2018-06-26,21,100,23.42854167
1446,2018-06-27,21,100,23.76416667
1447,2018-06-28,21,100,22.07048611
1448,2018-06-29,21,100,20.74673611
1449,2018-06-30,21,100,20.19756944
1450,2018-07-01,21,100,22.358125
1451,2018-07-02,21,100,21.39243056
1452,2018-07-03,21,100,23.14979167
1453,2018-07-04,21,100,23.91888889
1454,2018-07-05,21,100,25.36611111
1455,2018-07-06,21,100,24.480625
